inventory_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,reorder_level,is_below_reorder
INV-P0098-WH-EAST-20230225,P0098,WH-EAST,2023-02-25,423,51,False
INV-P0196-WH-CENTRAL-20220401,P0196,WH-CENTRAL,2022-04-01,104,74,False
INV-P0317-WH-NORTH-20220401,P0317,WH-NORTH,2022-04-01,805,106,False
INV-P0278-WH-SOUTH-20230426,P0278,WH-SOUTH,2023-04-26,609,140,False
INV-P0089-WH-EAST-20221127,P0089,WH-EAST,2022-11-27,172,55,False
INV-P0312-WH-CENTRAL-20230225,P0312,WH-CENTRAL,2023-02-25,696,140,False
INV-P0325-WH-EAST-20231122,P0325,WH-EAST,2023-11-22,362,39,False
INV-P0224-WH-WEST-20220131,P0224,WH-WEST,2022-01-31,1136,62,False
INV-P0052-WH-CENTRAL-20220630,P0052,WH-CENTRAL,2022-06-30,952,106,False
INV-P0111-WH-EAST-20220302,P0111,WH-EAST,2022-03-02,885,32,False
INV-P0244-WH-NORTH-20220401,P0244,WH-NORTH,2022-04-01,350,95,False
INV-P0475-WH-CENTRAL-20221028,P0475,WH-CENTRAL,2022-10-28,230,49,False
INV-P0457-WH-EAST-20230824,P0457,WH-EAST,2023-08-24,1243,142,False
INV-P0317-WH-WEST-20230824,P0317,WH-WEST,2023-08-24,1365,60,False
INV-P0466-WH-SOUTH-20230225,P0466,WH-SOUTH,2023-02-25,0,90,True
INV-P0217-WH-NORTH-20230526,P0217,WH-NORTH,2023-05-26,1118,102,False
INV-P0183-WH-EAST-20230625,P0183,WH-EAST,2023-06-25,1142,116,False
INV-P0376-WH-WEST-20220501,P0376,WH-WEST,2022-05-01,469,44,False
INV-P0264-WH-NORTH-20231023,P0264,WH-NORTH,2023-10-23,1115,60,False
INV-P0154-WH-NORTH-20230327,P0154,WH-NORTH,2023-03-27,544,67,False
INV-P0288-WH-CENTRAL-20220730,P0288,WH-CENTRAL,2022-07-30,288,56,False
INV-P0283-WH-EAST-20230225,P0283,WH-EAST,2023-02-25,506,30,False
INV-P0336-WH-EAST-20220302,P0336,WH-EAST,2022-03-02,995,126,False
INV-P0045-WH-EAST-20230526,P0045,WH-EAST,2023-05-26,697,106,False
INV-P0233-WH-CENTRAL-20230824,P0233,WH-CENTRAL,2023-08-24,979,55,False
INV-P0424-WH-WEST-20231122,P0424,WH-WEST,2023-11-22,692,141,False
INV-P0177-WH-SOUTH-20220829,P0177,WH-SOUTH,2022-08-29,522,135,False
INV-P0462-WH-CENTRAL-20231122,P0462,WH-CENTRAL,2023-11-22,1221,126,False
INV-P0222-WH-CENTRAL-20221028,P0222,WH-CENTRAL,2022-10-28,503,40,False
INV-P0300-WH-WEST-20221028,P0300,WH-WEST,2022-10-28,1185,44,False
INV-P0232-WH-NORTH-20230824,P0232,WH-NORTH,2023-08-24,1673,33,False
INV-P0417-WH-SOUTH-20221127,P0417,WH-SOUTH,2022-11-27,1081,68,False
INV-P0332-WH-SOUTH-20230923,P0332,WH-SOUTH,2023-09-23,360,137,False
INV-P0155-WH-WEST-20220630,P0155,WH-WEST,2022-06-30,536,134,False
INV-P0332-WH-SOUTH-20220829,P0332,WH-SOUTH,2022-08-29,508,137,False
INV-P0097-WH-CENTRAL-20220302,P0097,WH-CENTRAL,2022-03-02,822,54,False
INV-P0253-WH-EAST-20220101,P0253,WH-EAST,2022-01-01,164,48,False
INV-P0305-WH-SOUTH-20230824,P0305,WH-SOUTH,2023-08-24,1260,47,False
INV-P0227-WH-WEST-20220630,P0227,WH-WEST,2022-06-30,1082,63,False
INV-P0353-WH-NORTH-20220131,P0353,WH-NORTH,2022-01-31,888,106,False
INV-P0182-WH-WEST-20230625,P0182,WH-WEST,2023-06-25,811,60,False
INV-P0319-WH-SOUTH-20230126,P0319,WH-SOUTH,2023-01-26,1496,112,False
INV-P0410-WH-EAST-20220302,P0410,WH-EAST,2022-03-02,294,63,False
INV-P0268-WH-WEST-20221028,P0268,WH-WEST,2022-10-28,1144,103,False
INV-P0257-WH-CENTRAL-20230824,P0257,WH-CENTRAL,2023-08-24,809,42,False
INV-P0290-WH-WEST-20230327,P0290,WH-WEST,2023-03-27,913,42,False
INV-P0058-WH-WEST-20220928,P0058,WH-WEST,2022-09-28,948,24,False
INV-P0243-WH-EAST-20230725,P0243,WH-EAST,2023-07-25,218,27,False
INV-P0375-WH-WEST-20230526,P0375,WH-WEST,2023-05-26,648,147,False
INV-P0119-WH-CENTRAL-20220730,P0119,WH-CENTRAL,2022-07-30,596,35,False
INV-P0121-WH-CENTRAL-20230625,P0121,WH-CENTRAL,2023-06-25,1227,107,False
INV-P0126-WH-WEST-20221227,P0126,WH-WEST,2022-12-27,517,100,False
INV-P0322-WH-WEST-20220829,P0322,WH-WEST,2022-08-29,781,29,False
INV-P0095-WH-WEST-20220730,P0095,WH-WEST,2022-07-30,1362,61,False
INV-P0184-WH-WEST-20220630,P0184,WH-WEST,2022-06-30,234,138,False
INV-P0088-WH-EAST-20231023,P0088,WH-EAST,2023-10-23,956,44,False
INV-P0390-WH-CENTRAL-20220928,P0390,WH-CENTRAL,2022-09-28,430,61,False
INV-P0133-WH-WEST-20231222,P0133,WH-WEST,2023-12-22,707,124,False
INV-P0093-WH-CENTRAL-20230327,P0093,WH-CENTRAL,2023-03-27,402,36,False
INV-P0213-WH-NORTH-20220131,P0213,WH-NORTH,2022-01-31,150,95,False
INV-P0136-WH-NORTH-20230327,P0136,WH-NORTH,2023-03-27,1032,83,False
INV-P0391-WH-WEST-20220531,P0391,WH-WEST,2022-05-31,1058,137,False
INV-P0441-WH-SOUTH-20220101,P0441,WH-SOUTH,2022-01-01,1042,79,False
INV-P0360-WH-NORTH-20220401,P0360,WH-NORTH,2022-04-01,1119,68,False
INV-P0232-WH-NORTH-20230225,P0232,WH-NORTH,2023-02-25,1638,33,False
INV-P0367-WH-NORTH-20220501,P0367,WH-NORTH,2022-05-01,632,91,False
INV-P0161-WH-EAST-20230426,P0161,WH-EAST,2023-04-26,900,86,False
INV-P0036-WH-WEST-20230327,P0036,WH-WEST,2023-03-27,443,93,False
INV-P0330-WH-EAST-20230225,P0330,WH-EAST,2023-02-25,374,42,False
INV-P0379-WH-EAST-20220131,P0379,WH-EAST,2022-01-31,963,125,False
INV-P0071-WH-NORTH-20231122,P0071,WH-NORTH,2023-11-22,913,101,False
INV-P0109-WH-CENTRAL-20220928,P0109,WH-CENTRAL,2022-09-28,693,146,False
INV-P0210-WH-CENTRAL-20220829,P0210,WH-CENTRAL,2022-08-29,722,36,False
INV-P0282-WH-EAST-20230225,P0282,WH-EAST,2023-02-25,379,45,False
INV-P0300-WH-EAST-20231023,P0300,WH-EAST,2023-10-23,1052,89,False
INV-P0008-WH-NORTH-20230327,P0008,WH-NORTH,2023-03-27,500,148,False
INV-P0400-WH-CENTRAL-20220531,P0400,WH-CENTRAL,2022-05-31,890,139,False
INV-P0053-WH-EAST-20220630,P0053,WH-EAST,2022-06-30,1123,87,False
INV-P0469-WH-SOUTH-20221227,P0469,WH-SOUTH,2022-12-27,890,56,False
INV-P0244-WH-WEST-20220531,P0244,WH-WEST,2022-05-31,481,88,False
INV-P0328-WH-NORTH-20220928,P0328,WH-NORTH,2022-09-28,729,42,False
INV-P0055-WH-EAST-20230923,P0055,WH-EAST,2023-09-23,674,119,False
INV-P0168-WH-CENTRAL-20221227,P0168,WH-CENTRAL,2022-12-27,952,70,False
INV-P0187-WH-NORTH-20231023,P0187,WH-NORTH,2023-10-23,1012,74,False
INV-P0410-WH-CENTRAL-20220730,P0410,WH-CENTRAL,2022-07-30,820,125,False
INV-P0125-WH-SOUTH-20230126,P0125,WH-SOUTH,2023-01-26,594,55,False
INV-P0029-WH-EAST-20230225,P0029,WH-EAST,2023-02-25,950,72,False
INV-P0056-WH-SOUTH-20230426,P0056,WH-SOUTH,2023-04-26,642,84,False
INV-P0166-WH-CENTRAL-20231222,P0166,WH-CENTRAL,2023-12-22,1571,146,False
INV-P0112-WH-EAST-20220829,P0112,WH-EAST,2022-08-29,171,98,False
INV-P0075-WH-NORTH-20230526,P0075,WH-NORTH,2023-05-26,1149,25,False
INV-P0150-WH-NORTH-20230426,P0150,WH-NORTH,2023-04-26,1333,25,False
INV-P0420-WH-CENTRAL-20220730,P0420,WH-CENTRAL,2022-07-30,431,97,False
INV-P0177-WH-NORTH-20230126,P0177,WH-NORTH,2023-01-26,1093,117,False
INV-P0056-WH-WEST-20220501,P0056,WH-WEST,2022-05-01,976,27,False
INV-P0377-WH-WEST-20230725,P0377,WH-WEST,2023-07-25,828,83,False
INV-P0357-WH-EAST-20230824,P0357,WH-EAST,2023-08-24,1284,128,False
INV-P0308-WH-NORTH-20230225,P0308,WH-NORTH,2023-02-25,176,147,False
INV-P0176-WH-CENTRAL-20230625,P0176,WH-CENTRAL,2023-06-25,938,61,False
INV-P0130-WH-CENTRAL-20220401,P0130,WH-CENTRAL,2022-04-01,23,80,True
INV-P0305-WH-SOUTH-20231122,P0305,WH-SOUTH,2023-11-22,1203,47,False
INV-P0072-WH-EAST-20221028,P0072,WH-EAST,2022-10-28,71,125,True
INV-P0145-WH-EAST-20230126,P0145,WH-EAST,2023-01-26,564,144,False
INV-P0351-WH-NORTH-20230426,P0351,WH-NORTH,2023-04-26,233,31,False
INV-P0303-WH-EAST-20230327,P0303,WH-EAST,2023-03-27,1326,50,False
INV-P0344-WH-WEST-20230526,P0344,WH-WEST,2023-05-26,1165,28,False
INV-P0275-WH-SOUTH-20221127,P0275,WH-SOUTH,2022-11-27,1077,130,False
INV-P0362-WH-WEST-20220928,P0362,WH-WEST,2022-09-28,1057,47,False
INV-P0439-WH-SOUTH-20220501,P0439,WH-SOUTH,2022-05-01,703,92,False
INV-P0246-WH-WEST-20220531,P0246,WH-WEST,2022-05-31,46,95,True
INV-P0416-WH-WEST-20231023,P0416,WH-WEST,2023-10-23,1672,77,False
INV-P0233-WH-WEST-20230225,P0233,WH-WEST,2023-02-25,1198,43,False
INV-P0360-WH-CENTRAL-20230126,P0360,WH-CENTRAL,2023-01-26,1037,125,False
INV-P0122-WH-NORTH-20230824,P0122,WH-NORTH,2023-08-24,1206,68,False
INV-P0389-WH-EAST-20230327,P0389,WH-EAST,2023-03-27,623,67,False
INV-P0265-WH-NORTH-20230725,P0265,WH-NORTH,2023-07-25,1606,28,False
INV-P0457-WH-EAST-20230923,P0457,WH-EAST,2023-09-23,1293,142,False
INV-P0081-WH-CENTRAL-20230327,P0081,WH-CENTRAL,2023-03-27,701,22,False
INV-P0190-WH-NORTH-20221028,P0190,WH-NORTH,2022-10-28,1026,20,False
INV-P0357-WH-NORTH-20220829,P0357,WH-NORTH,2022-08-29,667,56,False
INV-P0178-WH-NORTH-20220131,P0178,WH-NORTH,2022-01-31,472,134,False
INV-P0281-WH-WEST-20220531,P0281,WH-WEST,2022-05-31,574,131,False
INV-P0478-WH-NORTH-20220928,P0478,WH-NORTH,2022-09-28,662,25,False
INV-P0073-WH-NORTH-20231023,P0073,WH-NORTH,2023-10-23,871,26,False
INV-P0309-WH-NORTH-20231023,P0309,WH-NORTH,2023-10-23,1531,95,False
INV-P0141-WH-SOUTH-20220730,P0141,WH-SOUTH,2022-07-30,237,66,False
INV-P0125-WH-WEST-20231023,P0125,WH-WEST,2023-10-23,862,110,False
INV-P0431-WH-NORTH-20231222,P0431,WH-NORTH,2023-12-22,1824,61,False
INV-P0086-WH-SOUTH-20231222,P0086,WH-SOUTH,2023-12-22,824,124,False
INV-P0028-WH-CENTRAL-20230824,P0028,WH-CENTRAL,2023-08-24,771,66,False
INV-P0315-WH-CENTRAL-20220531,P0315,WH-CENTRAL,2022-05-31,703,33,False
INV-P0449-WH-NORTH-20230725,P0449,WH-NORTH,2023-07-25,610,103,False
INV-P0182-WH-EAST-20230426,P0182,WH-EAST,2023-04-26,1284,49,False
INV-P0344-WH-EAST-20221028,P0344,WH-EAST,2022-10-28,471,57,False
INV-P0301-WH-CENTRAL-20231222,P0301,WH-CENTRAL,2023-12-22,1315,94,False
INV-P0428-WH-EAST-20231222,P0428,WH-EAST,2023-12-22,1245,118,False
INV-P0471-WH-EAST-20230526,P0471,WH-EAST,2023-05-26,1133,122,False
INV-P0454-WH-NORTH-20231222,P0454,WH-NORTH,2023-12-22,1249,46,False
INV-P0345-WH-NORTH-20221127,P0345,WH-NORTH,2022-11-27,419,102,False
INV-P0129-WH-EAST-20230225,P0129,WH-EAST,2023-02-25,1098,116,False
INV-P0132-WH-NORTH-20220302,P0132,WH-NORTH,2022-03-02,521,148,False
INV-P0298-WH-SOUTH-20220501,P0298,WH-SOUTH,2022-05-01,783,22,False
INV-P0191-WH-NORTH-20231222,P0191,WH-NORTH,2023-12-22,1298,128,False
INV-P0415-WH-EAST-20230725,P0415,WH-EAST,2023-07-25,729,119,False
INV-P0174-WH-SOUTH-20230426,P0174,WH-SOUTH,2023-04-26,507,144,False
INV-P0252-WH-SOUTH-20230625,P0252,WH-SOUTH,2023-06-25,1059,23,False
INV-P0462-WH-CENTRAL-20220131,P0462,WH-CENTRAL,2022-01-31,780,126,False
INV-P0408-WH-NORTH-20230526,P0408,WH-NORTH,2023-05-26,1402,91,False
INV-P0290-WH-WEST-20231122,P0290,WH-WEST,2023-11-22,1139,42,False
INV-P0222-WH-NORTH-20221028,P0222,WH-NORTH,2022-10-28,769,58,False
INV-P0405-WH-SOUTH-20220401,P0405,WH-SOUTH,2022-04-01,1054,142,False
INV-P0173-WH-SOUTH-20230126,P0173,WH-SOUTH,2023-01-26,412,77,False
INV-P0062-WH-NORTH-20230126,P0062,WH-NORTH,2023-01-26,560,68,False
INV-P0469-WH-EAST-20230625,P0469,WH-EAST,2023-06-25,559,27,False
INV-P0092-WH-CENTRAL-20220730,P0092,WH-CENTRAL,2022-07-30,302,39,False
INV-P0200-WH-CENTRAL-20230625,P0200,WH-CENTRAL,2023-06-25,115,128,True
INV-P0291-WH-CENTRAL-20231023,P0291,WH-CENTRAL,2023-10-23,670,105,False
INV-P0409-WH-NORTH-20230824,P0409,WH-NORTH,2023-08-24,620,126,False
INV-P0052-WH-CENTRAL-20230426,P0052,WH-CENTRAL,2023-04-26,1102,106,False
INV-P0041-WH-CENTRAL-20230225,P0041,WH-CENTRAL,2023-02-25,1025,136,False
INV-P0272-WH-EAST-20220401,P0272,WH-EAST,2022-04-01,1080,66,False
INV-P0070-WH-SOUTH-20230625,P0070,WH-SOUTH,2023-06-25,545,86,False
INV-P0225-WH-EAST-20220829,P0225,WH-EAST,2022-08-29,979,129,False
INV-P0006-WH-CENTRAL-20220501,P0006,WH-CENTRAL,2022-05-01,395,107,False
INV-P0477-WH-CENTRAL-20220829,P0477,WH-CENTRAL,2022-08-29,1018,58,False
INV-P0337-WH-CENTRAL-20220630,P0337,WH-CENTRAL,2022-06-30,1089,62,False
INV-P0061-WH-NORTH-20230327,P0061,WH-NORTH,2023-03-27,1230,38,False
INV-P0124-WH-NORTH-20220730,P0124,WH-NORTH,2022-07-30,1243,107,False
INV-P0204-WH-SOUTH-20231122,P0204,WH-SOUTH,2023-11-22,848,42,False
INV-P0015-WH-SOUTH-20230526,P0015,WH-SOUTH,2023-05-26,655,71,False
INV-P0298-WH-EAST-20220928,P0298,WH-EAST,2022-09-28,302,114,False
INV-P0138-WH-SOUTH-20221127,P0138,WH-SOUTH,2022-11-27,954,122,False
INV-P0457-WH-CENTRAL-20230327,P0457,WH-CENTRAL,2023-03-27,985,130,False
INV-P0457-WH-SOUTH-20220928,P0457,WH-SOUTH,2022-09-28,811,128,False
INV-P0184-WH-CENTRAL-20230225,P0184,WH-CENTRAL,2023-02-25,921,59,False
INV-P0408-WH-SOUTH-20220501,P0408,WH-SOUTH,2022-05-01,251,135,False
INV-P0140-WH-WEST-20230426,P0140,WH-WEST,2023-04-26,552,110,False
INV-P0170-WH-CENTRAL-20220630,P0170,WH-CENTRAL,2022-06-30,158,137,False
INV-P0264-WH-SOUTH-20220829,P0264,WH-SOUTH,2022-08-29,382,107,False
INV-P0075-WH-NORTH-20230426,P0075,WH-NORTH,2023-04-26,1126,25,False
INV-P0194-WH-WEST-20220630,P0194,WH-WEST,2022-06-30,429,89,False
INV-P0245-WH-CENTRAL-20230126,P0245,WH-CENTRAL,2023-01-26,883,55,False
INV-P0354-WH-NORTH-20231023,P0354,WH-NORTH,2023-10-23,1206,132,False
INV-P0300-WH-NORTH-20220401,P0300,WH-NORTH,2022-04-01,69,150,True
INV-P0185-WH-EAST-20231023,P0185,WH-EAST,2023-10-23,466,76,False
INV-P0067-WH-WEST-20220630,P0067,WH-WEST,2022-06-30,929,127,False
INV-P0271-WH-WEST-20220730,P0271,WH-WEST,2022-07-30,943,93,False
INV-P0175-WH-NORTH-20220730,P0175,WH-NORTH,2022-07-30,938,100,False
INV-P0382-WH-SOUTH-20231222,P0382,WH-SOUTH,2023-12-22,482,86,False
INV-P0137-WH-CENTRAL-20220829,P0137,WH-CENTRAL,2022-08-29,683,110,False
INV-P0001-WH-EAST-20220501,P0001,WH-EAST,2022-05-01,1178,24,False
INV-P0047-WH-SOUTH-20221028,P0047,WH-SOUTH,2022-10-28,608,39,False
INV-P0335-WH-SOUTH-20230625,P0335,WH-SOUTH,2023-06-25,939,72,False
INV-P0041-WH-NORTH-20221227,P0041,WH-NORTH,2022-12-27,1023,51,False
INV-P0051-WH-CENTRAL-20220730,P0051,WH-CENTRAL,2022-07-30,248,35,False
INV-P0317-WH-EAST-20220630,P0317,WH-EAST,2022-06-30,392,148,False
INV-P0358-WH-CENTRAL-20230923,P0358,WH-CENTRAL,2023-09-23,877,31,False
INV-P0008-WH-WEST-20230923,P0008,WH-WEST,2023-09-23,1293,25,False
INV-P0135-WH-EAST-20230126,P0135,WH-EAST,2023-01-26,388,132,False
INV-P0025-WH-WEST-20220302,P0025,WH-WEST,2022-03-02,776,94,False
INV-P0445-WH-NORTH-20220302,P0445,WH-NORTH,2022-03-02,457,55,False
INV-P0273-WH-SOUTH-20221028,P0273,WH-SOUTH,2022-10-28,528,135,False
INV-P0402-WH-CENTRAL-20220928,P0402,WH-CENTRAL,2022-09-28,960,54,False
INV-P0301-WH-EAST-20220630,P0301,WH-EAST,2022-06-30,473,133,False
INV-P0020-WH-NORTH-20231222,P0020,WH-NORTH,2023-12-22,677,150,False
INV-P0367-WH-NORTH-20230625,P0367,WH-NORTH,2023-06-25,457,91,False
INV-P0029-WH-WEST-20230625,P0029,WH-WEST,2023-06-25,1015,134,False
INV-P0199-WH-EAST-20220131,P0199,WH-EAST,2022-01-31,298,142,False
INV-P0077-WH-SOUTH-20230725,P0077,WH-SOUTH,2023-07-25,312,35,False
INV-P0351-WH-NORTH-20230625,P0351,WH-NORTH,2023-06-25,159,31,False
INV-P0455-WH-NORTH-20221227,P0455,WH-NORTH,2022-12-27,1051,30,False
INV-P0216-WH-SOUTH-20221227,P0216,WH-SOUTH,2022-12-27,804,117,False
INV-P0013-WH-EAST-20230426,P0013,WH-EAST,2023-04-26,1434,148,False
INV-P0017-WH-CENTRAL-20220131,P0017,WH-CENTRAL,2022-01-31,249,120,False
INV-P0125-WH-WEST-20231222,P0125,WH-WEST,2023-12-22,1018,110,False
INV-P0288-WH-WEST-20230327,P0288,WH-WEST,2023-03-27,656,134,False
INV-P0168-WH-WEST-20230426,P0168,WH-WEST,2023-04-26,989,103,False
INV-P0360-WH-CENTRAL-20221028,P0360,WH-CENTRAL,2022-10-28,786,125,False
INV-P0392-WH-WEST-20221227,P0392,WH-WEST,2022-12-27,435,108,False
INV-P0163-WH-NORTH-20230327,P0163,WH-NORTH,2023-03-27,964,38,False
INV-P0379-WH-NORTH-20231023,P0379,WH-NORTH,2023-10-23,891,55,False
INV-P0008-WH-EAST-20230625,P0008,WH-EAST,2023-06-25,1024,93,False
INV-P0201-WH-NORTH-20231222,P0201,WH-NORTH,2023-12-22,638,133,False
INV-P0252-WH-NORTH-20230824,P0252,WH-NORTH,2023-08-24,1656,86,False
INV-P0456-WH-CENTRAL-20230923,P0456,WH-CENTRAL,2023-09-23,516,147,False
INV-P0345-WH-WEST-20230426,P0345,WH-WEST,2023-04-26,586,109,False
INV-P0028-WH-EAST-20221227,P0028,WH-EAST,2022-12-27,121,36,False
INV-P0001-WH-WEST-20221127,P0001,WH-WEST,2022-11-27,1341,130,False
INV-P0188-WH-WEST-20221028,P0188,WH-WEST,2022-10-28,745,45,False
INV-P0107-WH-CENTRAL-20221127,P0107,WH-CENTRAL,2022-11-27,472,135,False
INV-P0472-WH-EAST-20220730,P0472,WH-EAST,2022-07-30,716,81,False
INV-P0232-WH-WEST-20231023,P0232,WH-WEST,2023-10-23,1100,39,False
INV-P0010-WH-EAST-20220531,P0010,WH-EAST,2022-05-31,635,109,False
INV-P0061-WH-CENTRAL-20230126,P0061,WH-CENTRAL,2023-01-26,265,61,False
INV-P0390-WH-WEST-20231222,P0390,WH-WEST,2023-12-22,725,105,False
INV-P0137-WH-NORTH-20220829,P0137,WH-NORTH,2022-08-29,738,102,False
INV-P0213-WH-WEST-20220101,P0213,WH-WEST,2022-01-01,230,68,False
INV-P0400-WH-SOUTH-20220302,P0400,WH-SOUTH,2022-03-02,931,124,False
INV-P0263-WH-WEST-20230426,P0263,WH-WEST,2023-04-26,904,115,False
INV-P0370-WH-SOUTH-20220101,P0370,WH-SOUTH,2022-01-01,178,38,False
INV-P0291-WH-WEST-20220928,P0291,WH-WEST,2022-09-28,443,107,False
INV-P0122-WH-EAST-20220501,P0122,WH-EAST,2022-05-01,698,64,False
INV-P0300-WH-WEST-20220401,P0300,WH-WEST,2022-04-01,860,44,False
INV-P0167-WH-WEST-20220730,P0167,WH-WEST,2022-07-30,786,141,False
INV-P0135-WH-CENTRAL-20220401,P0135,WH-CENTRAL,2022-04-01,568,62,False
INV-P0226-WH-WEST-20230327,P0226,WH-WEST,2023-03-27,612,112,False
INV-P0346-WH-SOUTH-20230327,P0346,WH-SOUTH,2023-03-27,624,133,False
INV-P0433-WH-NORTH-20230426,P0433,WH-NORTH,2023-04-26,647,52,False
INV-P0279-WH-EAST-20221127,P0279,WH-EAST,2022-11-27,771,131,False
INV-P0052-WH-NORTH-20230327,P0052,WH-NORTH,2023-03-27,1359,49,False
INV-P0230-WH-CENTRAL-20221127,P0230,WH-CENTRAL,2022-11-27,80,96,True
INV-P0408-WH-SOUTH-20230126,P0408,WH-SOUTH,2023-01-26,747,135,False
INV-P0428-WH-NORTH-20220101,P0428,WH-NORTH,2022-01-01,309,117,False
INV-P0359-WH-EAST-20231222,P0359,WH-EAST,2023-12-22,1298,45,False
INV-P0279-WH-SOUTH-20230625,P0279,WH-SOUTH,2023-06-25,622,54,False
INV-P0005-WH-EAST-20230225,P0005,WH-EAST,2023-02-25,1272,33,False
INV-P0379-WH-NORTH-20220401,P0379,WH-NORTH,2022-04-01,1073,55,False
INV-P0059-WH-WEST-20220302,P0059,WH-WEST,2022-03-02,186,85,False
INV-P0335-WH-CENTRAL-20220501,P0335,WH-CENTRAL,2022-05-01,379,20,False
INV-P0267-WH-WEST-20231023,P0267,WH-WEST,2023-10-23,1123,76,False
INV-P0311-WH-CENTRAL-20231222,P0311,WH-CENTRAL,2023-12-22,1074,33,False
INV-P0444-WH-NORTH-20230923,P0444,WH-NORTH,2023-09-23,1004,123,False
INV-P0040-WH-NORTH-20220928,P0040,WH-NORTH,2022-09-28,330,121,False
INV-P0293-WH-WEST-20230923,P0293,WH-WEST,2023-09-23,658,101,False
INV-P0214-WH-CENTRAL-20220101,P0214,WH-CENTRAL,2022-01-01,365,103,False
INV-P0335-WH-NORTH-20221028,P0335,WH-NORTH,2022-10-28,858,149,False
INV-P0290-WH-WEST-20220630,P0290,WH-WEST,2022-06-30,797,42,False
INV-P0321-WH-EAST-20230625,P0321,WH-EAST,2023-06-25,1236,145,False
INV-P0253-WH-SOUTH-20231222,P0253,WH-SOUTH,2023-12-22,1591,99,False
INV-P0129-WH-SOUTH-20220829,P0129,WH-SOUTH,2022-08-29,901,60,False
INV-P0136-WH-SOUTH-20230426,P0136,WH-SOUTH,2023-04-26,951,118,False
INV-P0285-WH-EAST-20220302,P0285,WH-EAST,2022-03-02,511,72,False
INV-P0366-WH-EAST-20230725,P0366,WH-EAST,2023-07-25,1234,58,False
INV-P0360-WH-SOUTH-20220131,P0360,WH-SOUTH,2022-01-31,905,69,False
INV-P0041-WH-WEST-20230327,P0041,WH-WEST,2023-03-27,960,139,False
INV-P0070-WH-WEST-20220401,P0070,WH-WEST,2022-04-01,521,33,False
INV-P0442-WH-CENTRAL-20220730,P0442,WH-CENTRAL,2022-07-30,823,148,False
INV-P0234-WH-EAST-20230923,P0234,WH-EAST,2023-09-23,456,83,False
INV-P0472-WH-CENTRAL-20220131,P0472,WH-CENTRAL,2022-01-31,151,130,False
INV-P0099-WH-WEST-20221028,P0099,WH-WEST,2022-10-28,698,32,False
INV-P0360-WH-WEST-20220131,P0360,WH-WEST,2022-01-31,270,123,False
INV-P0307-WH-SOUTH-20220101,P0307,WH-SOUTH,2022-01-01,470,96,False
INV-P0218-WH-CENTRAL-20221227,P0218,WH-CENTRAL,2022-12-27,82,84,True
INV-P0196-WH-SOUTH-20230426,P0196,WH-SOUTH,2023-04-26,1299,76,False
INV-P0028-WH-SOUTH-20230426,P0028,WH-SOUTH,2023-04-26,1157,43,False
INV-P0198-WH-SOUTH-20231023,P0198,WH-SOUTH,2023-10-23,848,55,False
INV-P0412-WH-EAST-20220531,P0412,WH-EAST,2022-05-31,1017,38,False
INV-P0066-WH-CENTRAL-20230225,P0066,WH-CENTRAL,2023-02-25,260,138,False
INV-P0219-WH-SOUTH-20230126,P0219,WH-SOUTH,2023-01-26,576,127,False
INV-P0051-WH-CENTRAL-20230426,P0051,WH-CENTRAL,2023-04-26,536,35,False
INV-P0350-WH-SOUTH-20220501,P0350,WH-SOUTH,2022-05-01,472,142,False
INV-P0431-WH-WEST-20230426,P0431,WH-WEST,2023-04-26,649,38,False
INV-P0093-WH-CENTRAL-20220730,P0093,WH-CENTRAL,2022-07-30,283,36,False
INV-P0319-WH-EAST-20221028,P0319,WH-EAST,2022-10-28,1152,117,False
INV-P0207-WH-SOUTH-20220131,P0207,WH-SOUTH,2022-01-31,494,70,False
INV-P0108-WH-NORTH-20230923,P0108,WH-NORTH,2023-09-23,1179,84,False
INV-P0343-WH-SOUTH-20221127,P0343,WH-SOUTH,2022-11-27,454,48,False
INV-P0023-WH-SOUTH-20220302,P0023,WH-SOUTH,2022-03-02,232,39,False
INV-P0213-WH-WEST-20230824,P0213,WH-WEST,2023-08-24,752,68,False
INV-P0230-WH-WEST-20230725,P0230,WH-WEST,2023-07-25,1250,43,False
INV-P0237-WH-EAST-20221028,P0237,WH-EAST,2022-10-28,532,93,False
INV-P0184-WH-EAST-20220928,P0184,WH-EAST,2022-09-28,869,129,False
INV-P0093-WH-WEST-20231023,P0093,WH-WEST,2023-10-23,1086,77,False
INV-P0305-WH-CENTRAL-20230526,P0305,WH-CENTRAL,2023-05-26,1416,117,False
INV-P0313-WH-NORTH-20220401,P0313,WH-NORTH,2022-04-01,492,83,False
INV-P0400-WH-WEST-20221028,P0400,WH-WEST,2022-10-28,205,50,False
INV-P0078-WH-WEST-20231023,P0078,WH-WEST,2023-10-23,967,62,False
INV-P0255-WH-NORTH-20230526,P0255,WH-NORTH,2023-05-26,1066,31,False
INV-P0323-WH-NORTH-20220531,P0323,WH-NORTH,2022-05-31,855,48,False
INV-P0322-WH-SOUTH-20230327,P0322,WH-SOUTH,2023-03-27,1131,31,False
INV-P0438-WH-WEST-20220730,P0438,WH-WEST,2022-07-30,702,135,False
INV-P0042-WH-WEST-20231023,P0042,WH-WEST,2023-10-23,757,45,False
